Autor	Género	Total de Artículos
VILLENA OLIVARES, NELIOT	-	1
LOPEZ NUNEZ, MARISOL	Mujer	1
RAMIREZ, ANGELICA	Mujer	1
TRONCOSO, IGNACIO T.	Hombre	1
SAN MARTIN, KARINA CASTRO	Mujer	1
DEL PILAR VALENZUELA VIDAL, MONICA	Mujer	1
QUINTEROS, ANDREA ELIANA ALVARADO	Mujer	1
GUTIÉRREZ, DANIELA	Mujer	1
MONTECINO BACIGALUPO, CAROLA	Mujer	2
OJEDA, ÁLVARO HUERTA	Hombre	1
ZAPATA, J.	Hombre	1
IGNACIO TRONCOSO, T.	-	1
ROMY WEINBORN, A.	-	1
LIZAMA TAPIA, PATRICIO	Hombre	1
GONZÁLEZ-CRUZ, CLAUDIA	Mujer	1
VILLALOBOS, VICTORIA	Mujer	2
ZÚÑIGA, MIGUEL ÁLVAREZ	Hombre	2
RODRÍGUEZ-NÚÑEZ, NATALIA	Mujer	1
NANJARÍ-MIRANDA, RODRIGO	Hombre	1
ALVAREZ-AGUADO, LZASKUN	-	1
ESTEBAN, SEPULVEDA	-	1
ZAVALA, S. WALTER	-	1
FERRADA-QUEZADA, DANIELA	-	1
MAYORDOMO-PINILLA, NOELIA	Mujer	1
LANDAETA-DÍAZ, LESLIE	-	1
GALDAMES MALIQUEO, SERGIO	Hombre	9
DÍAZ, MACARENA	Mujer	1
BANDA, PABLO	Hombre	1
TOFFOLETTO, CECILIA	-	1
PÉREZ, SOFÍA	-	1
VARGAS F., NICOLE	Mujer	1
SEPÚLVEDA, ESTEBAN	Hombre	1
TRONCOSO T., IGNACIO	Hombre	1
WEINBORN A., ROMY	Mujer	1
SILVA-OLIVARES, FRANCISCO	Hombre	1
CIFUENTES ZAPATA, CLAUDIO	Hombre	1
BÁEZ-SAN MARTÍN, EDUARDO	Hombre	1
RAMIREZ BALMACEDA, ANA	-	1
