Autor	Género	Total de Artículos
RUPERTHUZ, MARIANO	Hombre	1
SOTO, ALEX	Hombre	4
UNDURRAGA, NICOLE	Mujer	2
ALONSO, MAXIMO F.	Hombre	5
PRIETO, CARMEN	Mujer	4
MARAMBIO, JOHANNA	Mujer	3
FRANCISCA LOHAUS-REYES, MARIA	Mujer	2
HERNANDEZ, PAULA	Mujer	3
FRANCH, CAROLINA	Mujer	2
ZHANG, YICHEN	-	8
SALINAS, PATRICIA	Mujer	2
GALLEGOS, C.	Mujer	2
CARRENO, EDUARDO A.	Hombre	8
ANGUITA-SALINAS, CONSUELO	Mujer	5
PENA, FERNANDA	Mujer	1
FUENTES, EDUARDO	Hombre	1
ESPINOZA, R.	Hombre	1
MONTEDONICO, MARCIA	Mujer	5
MENDOZA-ARAYA, PATRICIO	Hombre	41
HERNANDEZ-ARACENA, ROBERTO JESUS	Hombre	6
ANDREU, CATHERINE, I	Mujer	5
LIZAMA-ALLENDE, KATHERINE	Mujer	13
BERDINAS, Z.	Mujer	17
MENESES-VALDES, R.	-	1
GABRIELA PASTOR, MARIA	Mujer	1
LOZANO, C. P.	Mujer	21
DER-MUSSA, CAROLINA	Mujer	1
ALVARADO, JESUS	Hombre	1
LEURINI, S.	Mujer	1
PIZZO, ALESSANDRA	Mujer	1
CARLOS SOBARZO, JUAN	Hombre	1
ARANEDA, CRISTIAN	Hombre	49
MARQUER, SUSANA	Mujer	1
SALDIAS, EDUARDO	Hombre	4
MORENO, MARIA TRINIDAD	Mujer	1
TORO-IBACACHE, MARIA VIVANA	Mujer	26
ISMAEL MALDONADO, F.	-	1
DAVID LEMUS, A.	-	2
ARTURO FERREIRA, V	-	1
ESPINOZA-NAVARRO O, OMAR	Hombre	6
RATTO, NICOLAS	Hombre	7
QUINTERO, VANESSA	Mujer	11
PEREZ, ARAMIS	Hombre	17
REYES, CAMILO	Hombre	2
JOSE FRUGONE, MARIA	Mujer	1
BUCHAN, SUSANNAH J.	Mujer	1
SCHNEIDER, JAY W.	Hombre	1
TASSARA-ODDO, ANDRES HUMBERTO	Hombre	3
CORTES-FUENTES, IGNACIO A.	Hombre	1
ARAYA, JORGE E.	Hombre	2
OCARANZA, PAULA	Mujer	15
PARRA, CLAUDIO	Hombre	1
CABRERA, LEONCIO	Hombre	3
CREMPIEN, JORGE G. F.	Hombre	3
FUENTES SERRANO, MAURICIO	Hombre	1
RIQUELME MUNOZ, SEBASTIAN	Hombre	1
MOCANU, MATIAS	Hombre	1
VARGAS, CARLOS A.	Hombre	1
CAMPOS, JAIME A.	Hombre	44
URZUA, RICARDO	Hombre	1
JEDLICKI, ANA M.	Mujer	1
ZANOCCO SOTO, PIERINA	Mujer	1
BARAHONA, MAXIMILIANO	Hombre	21
PINTE, CHRISTOPHE	Hombre	38
AGUILAR, MARIO	Hombre	4
IGLESIAS, LORENA	Mujer	2
LOBOS GONZALEZ, LORENA	Mujer	1
ARCE, MAXIMILIANO	Hombre	1
GALLEGUILLOS, MACARENA	Mujer	2
CRUZ, SEBASTIAN	Hombre	1
SAEZ, CLAUDIA	Mujer	1
MILLET, MARTIAL	Hombre	1
CAMPOS-MEDINA, FERNANDO	Hombre	12
NORAMBUENA, MAXIMILIANO	Hombre	1
SANTAMARIA-MIRANDA, ALEJANDRO	Hombre	1
PAVEZ-SIGNE, M.	-	1
CAPRILES, JOSE M.	Hombre	1
MESIAS-SALAZAR, ANGELA	Mujer	1
MICHAEL, E.	Hombre	39
MUNOZ-FARINA, OCIEL	Hombre	22
MERCHAN, FELIPE	Hombre	1
RODRIGUEZ, GASTON	Hombre	1
ARROYO, ESTEBAN	Hombre	1
SEPULVEDA, PILAR	Mujer	1
CARDENAS, RODRIGO	Hombre	1
DEL RIO, JOSE	Hombre	1
CANDIA, ALEJANDRO A.	Hombre	13
CASTILLO, CHRISTIAN	Hombre	2
CORRADI, EMILIA	Mujer	2
LAZO-BAEZ, PALOMA	Mujer	1
JIMENEZ-PAIS, ANDREA	Mujer	1
LEPEZ, MACARENA	Mujer	2
CASTILLO-GALAN, SEBASTIAN	Hombre	4
CASTANO-MORENO, ERIKA	Mujer	16
LEIDERMAN, VICTORIA	Mujer	1
ROMERO-DAPUETO, CAROLINA	Mujer	1
DAZA, RODRIGO	Hombre	1
ULLOA, VICTOR	Hombre	1
ANTONET, MARCELA	Mujer	1
FREUNDLICH, ALEJANDRO	Hombre	2
VERA-CALZARETTA, ALDO	Hombre	3
GUZMAN, CRISTOBAL	Hombre	1
TURKIELTAUB, ABNER	Hombre	1
RIOS, GONZALO	Hombre	3
PAREDES, P.	-	1
ARAYA, JOSE	Hombre	1
EPSTEIN-NUMHAUSER, RAFAEL DAVID	Hombre	10
ESCOBAR, JUAN	Hombre	2
RIOS, IGNACIO	Hombre	4
BAHAMONDES, BASTIAN	Hombre	1
ARAMAYO, NICOLAS	Hombre	2
YOSHIDA, GRAZYELLA M.	-	26
JEDLICKI-CORBEAUX, ANA MARTINE	Mujer	9
ASUN, RODRIGO	Hombre	37
FUENTE, ADRIAN	Hombre	11
VALDIVIA, GONZALO	Hombre	1
AVILES, NICOLAS	Hombre	1
MENESES, RODRIGO	Hombre	1
TORO, LUIS	Hombre	38
