Autor	Género	Total de Artículos
GONZALEZ-WEIL, CORINA	Mujer	1
AHUMADA, GERMAN	Hombre	1
STOWHAS, THOMAS	Hombre	1
LOPEZ-KOSTNER, FRANCISCO	Hombre	1
ROJAS-CARRASCO, MAURICIO ALEJANDRO	Hombre	1
FARIAS-CASTRO, GONZALO ALBERTO	Hombre	76
CARA, MICHEL A.	Hombre	5
BETHKE, JORN	Hombre	5
PRINCE, CAMILA	Mujer	1
NUNEZ, MAURICIO	Hombre	3
BESOAIN, XIMENA	Mujer	64
JEISON, DAVID	Hombre	43
DONOSO, MATIAS	Hombre	1
ROJAS-VALLEJOS, JORGE	Hombre	2
BERRIOS, JULIO	Hombre	38
ALFARO, PEDRO	Hombre	2
GARCIA MELERO, GUSTAVO	Hombre	4
JOLLY MONGE, DAVID	Hombre	3
SCHOPF OLEA, DEMIAN	-	1
URBINA-AMPUERO, ALVARO ANDRES	Hombre	1
FEMANDA FLORES, MARIA	Mujer	2
VASQUEZ LEYTON, GABRIELA ALEJANDRA	Mujer	1
PADILLA P, OSLANDO	-	1
LEITAO ALVAREZ-SALAMANCA, FRANCISCA	Mujer	3
COSTA, LUCIMARA ALVES	-	3
ESTRELLA, SOLEDAD	Mujer	16
AGUILERA, ARIEL	Hombre	1
MERINO, CRISTIAN	Hombre	33
BERNAL, CLAUDIA	Mujer	12
PARDO, JAVIER	Hombre	1
RUBIO-MANRIQUEZ, MANUEL FERNANDO	Hombre	1
SANDOVAL-RODRIGUEZ, KATIA	Mujer	3
VERONICA BUSTOS-IBARRA, ANDREA	Mujer	3
SUSANA MONTENEGRO-VILLALOBOS, CINTIA	Mujer	1
LORENA SANDOVAL-SANTANA, WILMA	Mujer	1
VALIN-RIVERA, JOSE LUIS	Hombre	1
FRANCHI, OSCAR	Hombre	3
ORTIZ, MANUEL	Hombre	7
DE NARDI, LORIS	Hombre	3
SHAWKY, MAHA	Mujer	1
HUENCHULEO, CARLOS	Hombre	14
DE KARTZOW, ALEJANDRO	Hombre	3
AILLAPAN QUINTEROS, JORGE	Hombre	1
RIQUELME-ABARCA, FELIPE OCTAVIO	Hombre	6
LOBOS, FERNANDA	Mujer	1
ARAYA, MARION	Mujer	1
VEGA-FERNANDEZ, GUSTAVO	Hombre	8
HORMAZABAL-PERALTA, ALONSO	Hombre	5
BAADER, BETTINE	Mujer	1
GARCIA MOGGIA, MACARENA	Mujer	1
BALLESTEROS, ROMINA	Mujer	3
LAVERGNE, CELINE	Mujer	11
VERA, FRANCISCO	Hombre	16
CARMONA, FRANCISCA	Mujer	1
NAVARRETE, KASANDRA	Mujer	1
ARAVENA, FELIPE	Hombre	27
MAUREIRA CABRERA, OSCAR JULIO	Hombre	1
DIAZ, CLAUDIO	Hombre	1
BADILLO VARGAS, CAROLINA ANDREA	Mujer	1
SOUZA ROCHA, MAHURO	-	1
FAUNDEZ UGALDE, ANTONIO	Hombre	11
LEAL SOTO, FRANCISCO	Hombre	1
