Autor	Género	Total de Artículos
ROTHKEGEL, KARIN	Mujer	9
ANGULO, JAVIER C.	Hombre	1
MOLINA-TRINCADO, VERONICA ANDREA	Mujer	2
ROJAS, SOFIA	Mujer	1
NEVERMANN, JAN	-	6
SABATTIN-ORTEGA, JORGE	Hombre	11
BALBONTIN GALLO, CRISTOBAL	Hombre	1
VARGAS-SALFATE, SALVADOR	Hombre	11
STRULL, KAREN	Mujer	1
JIMENEZ, MAURICIO	Hombre	7
PAREDES-ESPARZA, RODOLFO JOSE	Hombre	46
VARAS-GODOY, MANUEL	Hombre	1
CATALDO SANGUINETTI, GUSTAVO	Hombre	5
ARANCIBIA, GLORIA	Mujer	1
MARIN, B.	Mujer	1
MARTINEZ, FELIPE I.	Hombre	20
BIGNONE, LUCAS A.	Hombre	6
NORAMBUENA-VALDIVIA, MARGARITA	Mujer	19
HERRADON, CAROLINA	Mujer	2
LILLO-ARAYA, PABLO IGNACIO	Hombre	3
BAEZ, ABELARDO	Hombre	1
DE NORDENFLYCHT, DIEGO	Hombre	6
CHEPO CHEPO, MACARENA	Mujer	14
LAGOMARSINO MONTOYA, MARIO	Hombre	1
SOMMA GONZALEZ, NICOLAS MANUEL	Hombre	1
MEDEL, RODRIGO M.	Hombre	4
SLATER, ROY	-	8
RIVERA-BETANCOUR, DAVID	Hombre	3
OVALLE PASTEN, DANIEL	Hombre	4
DIAZ, FELIPE	Hombre	1
EBERS, JAVIER	Hombre	1
MARTINEZ-ARAYA, JORGE, I	Hombre	36
GIACOMETTO, MARCELA	Mujer	3
GONZALEZ, CLAUDIO OLMOS	Hombre	1
ARIAS, VANESSA	Mujer	3
MUNOZ-CARVAJAL, YASNA	-	1
NUNEZ-PALMA, CONSTANZA	Mujer	1
MARDONES, F.	-	1
CHAVEZ-ZUNIGA, PABLO	Hombre	1
MARDONES H, PATRICIO	Hombre	1
RAU, JAIME R.	Hombre	1
EUGENIA MARTINEZ, MARIA	Mujer	1
SCHILLING, SARA	Mujer	1
LORCA, DANIEL	Hombre	1
CAMBIASO, M.	Hombre	18
IBACACHE, PAULINA	Mujer	12
FRICK, RAMIRO	Hombre	1
DOMINGUEZ, ANGELES	-	26
CORREA-ALLAMAND, JUAN LUIS	Hombre	12
LEON-CAMPOS, MARIA O.	Mujer	1
ECHENIQUE, JAVIER	Hombre	3
GOMEZ, MARCELO A.	Hombre	41
MADRID-MOLINE, FRANCO	Hombre	2
CISTERNAS, CARLOS A.	Hombre	1
PARDO, EVELYN	Mujer	2
VALDIVIA-DEVIA, MAURICIO	Hombre	3
DEL PINO, CRISTOBAL	-	1
MONTECINOS, RODRIGO	Hombre	1
RUBIO, ANDRE, V	Hombre	9
GHERARDI-FUENTES, CAMILA	Mujer	2
BRACHE, JOSE	Hombre	3
GUERRERO-AVILES, RAUL	Hombre	2
ZUBICUETA, MARTA	Mujer	1
ARAYA, EYLEEN	-	33
CARPIO DURAN, ANA LUCIA	Mujer	1
MINNITI, JAVIER H.	Hombre	1
PINTO, OSCAR	Hombre	5
MERA LEMP, MARIA JOSE	Mujer	1
VILLAGRAN CAAMANO, GUILLERMO	Hombre	1
GARRIDO LEIVA, AMANDA	Mujer	1
TRUJILLO, A.	Hombre	9
POBLETE-CASTRO, IGNACIO	Hombre	28
VALLEJOS, ALEJANDRO	Hombre	8
ZEBALLOS, DANAE	-	1
QUINTANILLA, DIEGO	Hombre	1
SILVERMAN, JOHN	Hombre	1
CORNEJO, CLAUDIO F.	Hombre	3
KRAUS, STEFAN	Hombre	1
BRUCALASSI, ANNA	Mujer	25
ARAIZA, DURAN J. A.	Hombre	1
SCUDERI, S.	Hombre	2
ANTONIO ARAIZA-DURAN, JOSE	Hombre	4
DIAZ, RUBEN	Hombre	1
ANTONIO ARAIZA-DURAN, J.	-	3
MIRANDA-ROJAS, SEBATIAN	-	2
FAVEREAU, MARCEL	Hombre	6
ESPINA, J. A.	Hombre	5
LARRAIN-CORREA, JUAN BERNARDO	Hombre	1
PETRIC, ANDREEA O.	Mujer	1
DIAZ-GARCIA, VICTOR	Hombre	1
BARBOZA-GONZALEZ, PAOLA	Mujer	9
DIAZ, EMILIO	Hombre	2
