Autor	Género	Total de Artículos
MICHARD, ERWAN	Hombre	2
OLIVARES, DENISE	Mujer	1
URRA-FAUNDEZ, FELIX ARIEL	Hombre	1
ZUNIGA, MAURICIO	Hombre	13
ULLOA-FIERRO, FELIPE	Hombre	1
CERPA-TORRES, NARCISO ENRIQUE	Hombre	26
ROJAS-BARAHONA, CRISTIAN A.	Hombre	7
MAGGI, M.	Hombre	6
GONZALEZ-NORAMBUENA, FABIAN	Hombre	1
SERRANO, CAMILA	Mujer	1
HINOJOSA, JORGE	Hombre	17
PIZARRO, R.	Hombre	1
CARRASCO-QUIROZ, MARIOLI	-	4
GONZALEZ-IBANEZ, ALVARO	Hombre	1
DONOSO-DIAZ, SEBASTIAN	Hombre	45
AHUMADA-MENDEZ, FRANCISCO	Hombre	1
SALINAS-ESPINOSA, ALVARO LUIS	Hombre	1
FAJARDO, A.	Hombre	27
AEDO, DARIO	Hombre	3
NICOLAS ORDAZ, R.	-	1
CONSTANZA VERDUGO, W.	-	1
SERGIO CAGLIERI, S.	-	1
ADRIAZOLA, CAMILA	Mujer	1
GUTIERREZ, ADELINA	Mujer	3
FUENTEALBA, NATALIA	Mujer	2
ARGANDONA, YERKO	-	3
FUENTES-PENAILILLO, FERNANDO	Hombre	21
ROJAS-HERRERA, MARCELO	Hombre	1
VALDES, GONZALO	Hombre	1
MARTINEZ ARRIAGADA, DANIELA	Mujer	1
HENRIQUEZ-MUNOZ, JORGE ALBERTO	Hombre	9
ORELLANA-GONZALEZ, GUSTAVO ADOLFO	Hombre	2
FERNÁNDEZ-FERNÁNDEZ, M	-	7
ESPINACE, D.	-	1
GOMEZ-NUNEZ, ROCIO	-	1
RAMOS-CAMPOS, PATRICIO EUGENIO	Hombre	37
FIGUEROA-LIZAMA, PABLO M.	Hombre	7
ARANEDA-HERNANDEZ, EUGENIA ALEJANDRA	Mujer	1
PINO, JUAN	Hombre	1
DIGENOVA, ALEX	Hombre	1
GONZALEZ-DIAZ, WENDY	Mujer	1
MORALES, SAMUEL	Hombre	1
DREYER, INGO	Hombre	42
JORQUERA-ROMAN, MANUEL	Hombre	1
GONZALEZ, ALVARO	Hombre	1
AVARIA, G.	Hombre	1
GONZALEZ, YETZABEL	-	2
TRONCOSO-TIRAPEGUI, JUAN JOSE	Hombre	4
VALDES-JIMENEZ, ALEJANDRO	Hombre	7
PEREZ-GUZMAN, RICARDO ENRIQUE	Hombre	17
POBLETE-TORRES, MAURICIO JESUS	Hombre	1
MASBERNAT-MUNOZ, PATRICIO	Hombre	9
MUNOZ-RODRIGUEZ, CLAUDIA	Mujer	1
LLANOS-GUERRERO, PABLO SEBASTIAN	Hombre	1
PARRA, PABLO	Hombre	1
VARAS-CONCHA, FELIPE	Hombre	7
EMILIO ZAMORANO, PEDRO	Hombre	1
ALARCON, JOSE E.	Hombre	1
DIAZ HERRERA, CLAUDIO	Hombre	5
PIZARRO QUEZADA, IGNACIO	Hombre	1
PARRA-PALMA, CAROLINA	Mujer	11
ERRAZURIZ, GERMAN	Hombre	5
MARTINEZ-GIL, ANA	Mujer	9
SILVA O, RAFAEL	Hombre	5
BACH, MIRJANA PEJIC	Mujer	1
MERCIER, CLAIRE	Mujer	28
PAREDES, RODRIGO A.	Hombre	1
PALOMO VELEZ, RODRIGO	Hombre	1
RIVEROS FERRADA, CAROLINA	Mujer	1
ODI-LARA, MAGALI	Mujer	2
BALLESTEROS-PEREZ, PABLO	Hombre	10
MORA-MELIA, DANIEL	Hombre	43
OLIVA, JULIO	Hombre	1
VERDUGO-VASQUEZ, NICOLAS	Hombre	8
BENTANCOR, ANDREA	Mujer	6
HENRIQUEZ-ARENAS, JOSEFA	Mujer	1
CACERES-ROJAS, DANIELA	Mujer	1
PARRA-FERRADA, IVAN	Hombre	2
MOSQUEIRA, DANIELA	Mujer	1
MOSQUEIRA, JAVIERA	Mujer	1
BRO, P. B.	-	1
FERNANDEZ VALLE, MARIA DE LOS ANGELES	Mujer	1
SOTO-POBLETE, ALEX	Hombre	8
LEIVA-BIANCHI, MARCELO	Hombre	28
PERERA-SARDINA, YUNIER	-	2
VARGAS, LEANDRO	Hombre	1
MARTINEZ, VALENTINA	Mujer	1
BRAVO, SINDY	Mujer	1
CAMPANO-ROMERO, CONSTANZA	Mujer	1
CANALES-BUSTOS, LINDA	Mujer	3
YAEZ, MARCO A.	Hombre	1
SALGADO-NORAMBUENA, PAOLA	Mujer	1
BARRERA, ANDREA	Mujer	12
PADILLA, CARLOS	Hombre	17
GARRIDO-CESPEDES, FRANCO	Hombre	1
ALEXIS ROJAS-CESPEDES, YONATAN	Hombre	1
DEL CAMPO-HITSCHFELD, MARIA LUISA	Mujer	5
MARQUEZ, KATHERINE	Mujer	1
PAULINA ROYO, URRIZOLA	-	1
ALARCON GERBIER, EDUARDO A.	Hombre	1
RIVERA-MORAGA, MASLY MABEL	-	1
URZUA-BOBADILLA, CAROLINA ANDREA	Mujer	1
GAETE G, MYRIAM	Mujer	1
GUAJARDO-NUNEZ, JORGE	Hombre	7
MARINKOVIC, ROSSANA FIORENTINO	Mujer	1
CARRASCO-BENAVIDES, MARCOS RODRIGO	Hombre	3
ACUNA, PABLO	Hombre	11
VALDES, F.	Hombre	3
PEREZ, KAREN	Mujer	1
SALAS, MARINA	Mujer	1
CORNEJO-TRONCOSO, JORGE ALBERTO	Hombre	11
HERRERA-CACERES, CELSO	Hombre	1
UGALDE-ARBIZU, MAIDER	Mujer	1
DE LOS SANTOS-MONTERO, LUIS ALBERTO	Hombre	2
CANDIA-VEJAR, ALFREDO	Hombre	19
PALMA, MARIA JOSE	Mujer	7
SAN MARTIN-DAVISON, ALEX	Hombre	1
SOTO-SALAZAR, FLAVIA LETICIA	Mujer	2
GABRIEL BAS, TOMAS	Hombre	1
PETITJEAN, CHARLIE	Hombre	3
SAAVEDRA-BRUNA, JESSICA ALEJANDRA	Mujer	1
QUINTANILLA-MEDINA, RICARDO JOEL	Hombre	2
CHAIGNEAU, SERGIO	Hombre	1
TURNER, AILEEN	Mujer	1
VENEGAS, LUIS F.	Hombre	2
ORELLANA-DONOSO, SANDRA LORENA	Mujer	2
ROJAS-NAVARRETE, MOISES ADOLFO	Hombre	5
PEREZ-VALDES, VIDAL ANTONIO	Hombre	9
DONOSO-DIAZ, SEBASTIAN	Hombre	1
PACHECO-ESPINOZA, ANA CAROLINA	Mujer	1
AMIGO-MENDOZA, CARLOS	Hombre	1
OLAVE-ROJAS, DAVID	Hombre	2
TENREIRO, CLAUDIO	Hombre	46
KNIGHT, ALAN L.	Hombre	1
FONSECA, DAVID	Hombre	3
SALINAS VARELA, EDISON	Hombre	2
SAAVEDRA, CAROLINA	Mujer	1
CORREA, NESTOR	Hombre	1
MARTINEZ GARCIA, GONZALO	Hombre	9
DURAN, MARIO J.	Hombre	1
RIVEROS FERRADA, CAROLINA	Mujer	1
LOYOLA CARRILLO, PAOLA	Mujer	1
MORA-POBLETE, FREDDY	Hombre	109
ROBLES-FUENTES, PATRICIO ANDRES	Hombre	1
MORALES-QUINTANA, LUIS	Hombre	16
CORREA, FRANCISCO	Hombre	1
VEGA-MUNOZ, MARCELA NATALIA	Mujer	1
ARAUNA, DIEGO PIERO	Hombre	16
MORAN, MARISOL	Mujer	1
NUNEZ, MADELAINE	Mujer	2
SALDIVIA-GAILARD, SERGIO	Hombre	1
VALDES, CRISTIAN	Hombre	5
YANEZ-GONZALEZ, MARCO AURELIO	Hombre	27
HERRERA, FELIPE	Hombre	4
ROJAS-MANCILLA, EDGARDO	Hombre	3
GARCIA-SALDANA, JOHANNA DENISE	Mujer	1
GALLARDO, CHRISTIAN	Hombre	1
FUENTES-GUAJARDO, MACARENA ANDREA	Mujer	1
MONSALVE, BERNARDITA	Mujer	1
RIVERA, E.	Hombre	1
GRUNERT, KLAUS G.	Hombre	1
SEPULVEDA-SANHUEZA, DANIELA ALEJANDRA	Mujer	6
YANEZ, ALEJANDRA	Mujer	2
SEPULVEDA, PEDRO	Hombre	1
GARCIA, LEIDY	Mujer	20
SANTANDER, VALENTIN	Hombre	2
DAS, RAJ	-	1
MENA-FRAU, CARLOS ANTONIO	Hombre	36
ALBORNOZ-VERDUGO, MARIA	Mujer	3
SILVA-BRAVO, PABLO IGNACIO	Hombre	3
MEZA, FEDERICO	Hombre	3
MOYA, FRANCISCO	Hombre	1
PEREZ, JORGE	Hombre	1
ROMERO, PAULA	Mujer	1
MONSALVE, ROLANDO	Hombre	1
HAKL, ROBERT	Hombre	2
BRAVO, GRECIA	-	1
LOPEZ, DIEGO	Hombre	1
VASQUEZ, MARCIA	Mujer	8
CHAVEZ-OROSTICA, HECTOR PATRICIO	Hombre	2
OLIVA-FERNANDEZ, MARCOS ANTONIO	Hombre	1
DEL POZO, ALEJANDRO	Hombre	90
SANHUEZA PALMA, NATALIA CAROLINA	Mujer	1
FARIAS MOLINA, SOLANGE	Mujer	1
CALZADILLA RIVERAS, JEANNETTE	Mujer	1
CATALDO, FERNANDO	Hombre	7
GONZALEZ-MORALES, GUILLERMINA ANDREA	Hombre	2
GONZALEZ, DANIEL R.	Hombre	1
TAPIA-PIZARRO, ALEJANDRO ANTONIO	Hombre	3
OPAZO, P.	Mujer	1
CARRASCO, GILDA	Mujer	34
SARRIAS, MAURICIO	Hombre	12
PEREZ-SALAS, CLAUDIA	Mujer	1
TORRES, FRANCISCA	Mujer	1
MUNOZ, F.	Hombre	1
ALFIERI, MASSIMO	Hombre	1
LUIS HERRERA, ENTREVISTA	-	1
CALZADILLA, JEANNETTE	Mujer	1
SANHUEZA, NATALIA	Mujer	1
FARIAS, SOLANGE	Mujer	1
GONZALEZ, FELIX	Hombre	1
CASTILLO MACHADO, RAFAEL LISANDRO	Hombre	1
MARTINEZ-CIFUENTES, MAXIMILIANO	Hombre	5
CIFUENTES-DELGADO, MANUEL	Hombre	1
MALDONADO, GONZALO	Hombre	2
ESCOBAR-OPAZO, ALEJANDRO IGNACIO	Hombre	2
ZEPEDA-PAULO, FRANCISCA ANDREA	Mujer	15
ROYO URRIZOLA, PAULINA	Mujer	4
GARCIA MONGE, ALFONSO	Hombre	1
AGOSIN-TRUMPER, EDUARDO	Hombre	1
ORTEGA, C.	Hombre	1
NACHTIGALL, FABIANE M.	Mujer	18
ARAYA-LIRA, MACARENA SOLEDAD	Mujer	1
LAURIE-GLEISNER, VICTOR FELIPE	Hombre	43
NATCHIGALL, FABIANE M.	Mujer	1
DE LA FUENTE MELLA, HANNS	Hombre	4
SANCHEZ SANCHEZ, GERARDO IGNACIO	Hombre	1
GRIFFETH, STEPHEN	Hombre	13
LOPEZ ASTORGA, MIGUEL	Hombre	1
SOTO, CAROLINA	Mujer	1
INOSTROZA, DIEGO	Hombre	2
VALDEBENITO-MATURANA, BRAULIO FAVIAN	Hombre	12
CAMPOS, S.	Mujer	9
VOGEL-GONZALEZ, EDGAR HARRY	Hombre	32
HUERTA, LUIS	Hombre	9
CADENA, FAUSTO	Hombre	8
DAZA, T.	-	1
BASOALTO, E.	Hombre	2
