Autor	Género	Total de Artículos
HERNÁNDEZ VÁSQUEZ, MARÍA EUGENIA	Mujer	1
SOTO HURTADO, PABLO	Hombre	2
PARRA-RIVERO, JOCELYN	Mujer	1
DOMINGUEZ-VERA, VALENTINA	Mujer	1
LOCH-ARELLANO, BRUNO	Hombre	1
FAZZI, CATERINA	Mujer	1
BAHAMONDES ACEVEDO, VALENTINA	Mujer	6
JORQUERA-MORENO, BARBARA	Mujer	1
DIAZ-ARCE, TATIANA	Mujer	2
MUNOZ, F.	-	1
REINALDOVARGAS-CASTILLO	-	1
HERRERA CARVAJAL, ARTURO	Hombre	1
NAVARRETE TRONCOSO, LUCIA	Mujer	1
GATICA, CRISTIAN OLIVARES	Hombre	1
BRAVO, DIEGO CABEZAS	Hombre	1
SOLERVICENS, JAIME	Hombre	1
CASANOVA P, CARLOS	Hombre	1
ROMÁN SOTO, DAVID	Hombre	4
BARRÍA HERRERA, PAMELA	Mujer	1
BERRÍOS VALENZUELA, LLARELA	-	1
PALOMERA ROJAS, PAMELA	Mujer	1
ESPINOZA COLLAO, ÁLVARO	Hombre	1
MIRANDA M., A.	-	1
INOSTROZA PONCE, XOCHITL	Mujer	1
GALGANI, JAIME	Hombre	1
MAROLLA-GAJARDO, JESÚS	Hombre	1
SAAVEDRA-SOLÍS, CAMILA	Mujer	1
EITEL, SOLANGE TENORIO	Mujer	1
RAMÍREZ-BURGOS, MARÍA JOSÉ	Mujer	1
TRONCOSO, LUCÍA NAVARRETE	Mujer	1
ROMERO-JELDRES, MARCELA	Mujer	1
NICHI, TRICIA MARDONES	Mujer	1
LENITZ, SOFÍA	Mujer	1
GARRIDO, SERGIO	Hombre	1
IBARRA-MORA, JESSICA	Mujer	11
ROMERO-JELDRES, MARCELA	Mujer	1
MARDONES NICHI, TRICIA	Mujer	1
GONZALEZ TEMER, VERONICA	Mujer	1
LOYOLA-NAVARRO, ROCIO	-	2
VELEVA, MARIYA	Mujer	1
ZURITA GARRIDO, FELIPE	Hombre	1
GARCIA BARRIGA, FRANCISCA	Mujer	1
CONTRERAS-QUIROZ, NATALIA	Mujer	1
CALDERA-MERCADO, JORGE	Hombre	1
CUENCA VIVANCO, CATALINA	Mujer	1
BASSO BENELLI, CRISTIAN	Hombre	1
DÍAZ, TATIANA	Mujer	1
GARRIDO-GONZÁLEZ, CAMILA	Mujer	1
NAVARRETE-MEDINA, YASNA	-	1
MOLINA-SOTOMAYOR, EDGARDO	Hombre	1
URZUA, JORGE MUJICA	Hombre	1
MICHEL SALAZAR, JOSE	Hombre	1
INOSTROZA, MAURICIO	Hombre	3
FUENTES BUSTAMANTE, LUISA MARISOL	Mujer	1
GALGANI MUÑOZ, JAIME ALBERTO	Hombre	1
VERA SÁNCHEZ, ALEJANDRO	Hombre	1
CARRASCO, RODRIGO	Hombre	1
HENRÍQUEZ CABEZAS, NATALIA	Mujer	1
VARGAS ESCOBAR, DANNY	Hombre	1
GODOY, MICHAL ELÍAS	Hombre	1
ZÚÑIGA GARAY, ELISA	Mujer	1
TOMLJENOVIC NIKSIC, MARIJANA	Mujer	1
RODRÍGUEZ OLEA, MARÍA SOLEDAD	Mujer	1
MORAGA-TOLEDO, SYLVIA H.	Mujer	1
PALOMERA-ROJAS, PAMELA V.	Mujer	1
OLIVARES-CASTRO, GABRIELA	Mujer	1
MUNOZ, ESTEBAN ARIEL AEDO	Hombre	1
EARP, JACOB E.	Hombre	1
GARCÍA-GARCÍA, JAIME I.	Hombre	1
HURTADO, PABLO SOTO	Hombre	1
CHIHUAILAF-VERA, MARIA LORETO	Mujer	1
MORAGA, ALLAN CARCHER	Hombre	1
MEZA, ROMINA DÍAZ	Mujer	1
LENITZ, SOFFA	-	1
HORMAZABAL-FAJARDO, ROXANA	Mujer	1
LOYOLA NAVARRO, ROCIO	-	1
PASTENE VALLADARES, MARGARITA	Mujer	1
GARCIA BARRIGA, MARIA FRANCISCA	Mujer	1
TENORIO EITEL, SOLANGE	Mujer	1
VERGARA RODRIGUEZ, MAURICIO	Hombre	2
ACUNA ACEVEDO, MAXIMILIANO	Hombre	1
FUENTES BARDELLI, ITALO	Hombre	1
BAHAMONDE-PEREZ, CECILIA	Mujer	1
VERA, GONZALO ZAPATA	Hombre	1
