Autor	Género	Total de Artículos
URIBE COPIER, CAMILA	Mujer	1
MENATTI, LAURA	Mujer	2
AGAR, V.	Mujer	1
LEIVA, J. P.	Hombre	1
ALLENDE, I.	-	1
BOZZANO, G.	-	1
ALEJANDRA AIRD, G.	-	1
GLORIA MARAMBIO, CARMEN Q.	Mujer	1
AIRD G, ALEJANDRA	Mujer	1
MARAMBIO Q, CARMEN GLORIA	Mujer	1
MIQUEL, ISABEL	Mujer	4
ALLIENDE, FRANCISCO	Hombre	7
VIAL CLARO, PABLO AGUSTIN	Hombre	1
ARAOS BRALIC, RAFAEL IGNACIO	Hombre	1
MELLA, CLAUDIO	Hombre	3
NUNEZ, ALVARO	Hombre	1
VALENZUELA-VASQUEZ, JORGE	Hombre	2
CELIS PENA, M.	-	1
GUAJARDO-NUNEZ, JORGE	Hombre	1
BENAVIDES, FELIPE	Hombre	14
FERNANDEZ, JOSE MANUEL	Hombre	4
ARAOS, RAFAEL	Hombre	45
MARIE ZIEGLER, ANNE	Mujer	2
TAPIA-CONCHA, MARIA FERNANDA	Mujer	1
ROSAS-BENITO, REINALDO	Hombre	5
WOZNIAK, ANIELA	Mujer	1
FERNANDEZ-BUSSY, SEBASTIAN	Hombre	1
CAVIEDES, IVAN	Hombre	1
ANTUNEZ, MIGUEL	Hombre	2
VALENZUELA M, ALEX	Hombre	1
SANTA CRUZ, JOSEFINA	Mujer	1
GREZ, MARCELA	Mujer	1
BRUNA, DANIELA	Mujer	15
ORTIZ, CRISTIAN	Hombre	16
MATUTE, ISABEL	Mujer	16
OLEA-NORMANDIN, ANDREA	Mujer	6
PEREZ-PALMA, EDUARDO	Hombre	24
DUQUE, GONZALO	Hombre	1
GUSTAVO MATTAR, T.	-	1
BAHAMONDES-MENDOZA, PAZ	-	1
MARCO, CLAUDIA	Mujer	2
CARRASCO-ESPINOSA, ALVARO	Hombre	1
BUROTTO-PICHUN, MAURICIO	Hombre	7
CISTERNAS-CAMUS, DANIEL ALEJANDRO	Hombre	17
CAGLEVIC, CHRISTIAN	Hombre	4
SANTOLAYA COHEN, RAIMUNDO	Hombre	1
BERRIOS SILVA, RAUL	Hombre	1
LARRAIN, JOSEFINA	Mujer	1
COO, SOLEDAD	Mujer	26
MARTINEZ, JOSE R.	Hombre	7
RICO PAZOS, MARIA ANTONIETA	Mujer	1
BONET-CARNE, ELISENDA	Mujer	1
SCHNEIDER, D.	-	1
HIRSCH, M.	Hombre	9
VARGAS, MARCELA	Mujer	1
MORALES-MUNOZ, BERNARDO ENRIQUE	Hombre	1
CERIC, FRANCISCO	Hombre	19
ILLANES, SERGIO	Hombre	1
LOPEZ, JAVIERA	Mujer	4
BRINCK, PABLO	Hombre	3
CAMPERO, MARIO	Hombre	7
VERDUGO, SERGIO	Hombre	18
BUTT, ZAHID A.	Hombre	1
CASTRO, RODRIGO	Hombre	1
CORREA, NESTOR	Hombre	2
DOWNEY-SALDIVIA, CAMILA FRANCISCA	Mujer	1
MUNOZ, PABLO	Hombre	31
DELGADO-BECERRA, OROZIMBA IRIS	Mujer	60
VALENZUELA, OCTAVIO	Hombre	2
NAVES, RODRIGO	Hombre	1
VASQUEZ, YESSENIA	Mujer	1
VERA-WOLF, PATRICIA	Mujer	2
CIFUENTES, JULIO	Hombre	2
PALACIOS, JOSE	Hombre	1
CONTRERAS-GONZALEZ, MARTIN	Hombre	2
ALBORNOZ, CARLOS	Hombre	2
YANEZ-GONZALEZ, MARCO AURELIO	Hombre	1
HEERLEIN, ANDRES	Hombre	2
POFFALD-ANGULO, LUCY POFFALD	Mujer	5
FUENTES-FLORES, RODRIGO IGNACIO	Hombre	2
OLIVARES, J.	Hombre	1
FINKELSTEIN-KULKA, ANDRES BERNARDO	Hombre	2
BAHAMONDES, FRANCISCA	Mujer	1
INIGUEZ-CUADRA, RODRIGO	Hombre	1
MOLINA-PAVEZ, MARIA ELISA	Mujer	19
SILVA-MORENO, EVELYN	Mujer	1
CASTILLO-LABORDE, CARLA	Mujer	16
DONOSO, MACARENA	Mujer	1
MONTANA, ALISSON	Mujer	1
DIAZ-ALZAMORA, FERNANDO RAUL	Hombre	7
SILVA-JIMENEZ, MAURICIO ERCIARIO	Hombre	2
ESPINOSA, YAZMIN	Mujer	1
GATTINI, FRANCESCA	Mujer	2
ZAKHAROVA, ALEKSANDRA	Mujer	1
MOYA, FRANCISCO	Hombre	1
ROSSI, RICARDO L.	Hombre	2
GRAUMANN, REBECCA	Mujer	2
VASQUEZ-DURAN, MARCOS ANTONIO	Hombre	3
LIAO, CHRISTINE	Mujer	1
LAGOS-CARRILLO, CATALINA DEL PILAR	Mujer	2
CAVADA CHACON, GABRIEL C. H.	Hombre	5
MOLINA-BLAMEY, JORGE LUIS	Hombre	2
FERNANDEZ BUSSY, S.	Hombre	4
ROJAS, HUGO	Hombre	3
CAPDEVILLE, FELIPE	Hombre	1
DOMINGUEZ, M	-	1
TALA, HERNAN	-	11
SEREY BECKER, TOMAS JOSE	Hombre	1
ESCOBAR-ROJAS, DANIEL ALFREDO	Hombre	1
OVALLE, CARLOS	Hombre	1
CASTRO-DOMINGUEZ, MARIO MARCELO	Hombre	13
MUNOZ, TATIANA	Mujer	1
VASQUEZ-GUERRA, ANDREA	Mujer	1
SILVA-LAGOS, LUIS	Hombre	2
TOSCANO-LOPEZ, DANIEL GIHOVANI	Hombre	1
FINKELSTEIN-KULKA, ANDRES	Hombre	4
MANSILLA-LUCERO, ELOY SANTIAGO	Hombre	10
LAS HERAS, MACARENA	Mujer	2
EZQUER, EDUARDO MARCELO	Hombre	52
PUGA, MARCO	Hombre	2
WALEEWONG, ORRATAI	-	1
