Autor	Género	Total de Artículos
GOMEZ-CAMPOS, ROSSANA	Mujer	1
ALMONACID FIERRO, ALEJANDRO	Hombre	1
BEYZAGA-MEDEL, CARLOS	Hombre	1
TIRAPEGUI, CRISTIAN	Hombre	9
COLLADO-GONZALEZ, LUIS ROBERTO	Hombre	10
ALVAREZ GALVEZ, INIGO	Hombre	1
ROJAS-BOTTNER, ANDRES	Hombre	1
SALES-SANCHEZ, JESUS	Hombre	1
URRUTIA-HENRIQUEZ, ITALO MARCIAL	Hombre	3
BAEZA-RIVERA, MARIA JOSE	Mujer	2
TAPIA-VALDEBENITO, DAISY	Mujer	3
CLAVERIA-CADIZ, FRANCISCA	Mujer	1
LAGOS HERNANDEZ, ROBERTO IVAN	Hombre	1
REYES-FARIAS, MARJORIE	Mujer	1
AGUILAR-REYES, MACARENA MONSERRAT	Mujer	3
VELASQUEZ, E. J. A.	Hombre	2
MARINA, R.	Mujer	5
BRAVO, KARINA	Mujer	3
ALARCON, HECTOR	Hombre	2
SANTOS-SILVA, DIEGO AUGUSTO	Hombre	2
ENCINA, CRISTIAN	Hombre	1
BUSTAMANTE, C.	Hombre	1
TORRES-SORIANO, MANUEL R.	Hombre	5
LOBOS-HERNANDEZ, CAROLINA	Mujer	1
CEA-PISANI, LUIS ANDRES	Hombre	8
DIAZ, YAGLYN JARPA	-	1
NAVARRETE ANDRADE, ERWIN	Hombre	1
HERRERA VASQUEZ, LUIS	Hombre	1
GOMEZ URRUTIA, VERONICA	Mujer	1
CANNONI MANDUJANO, NICOLAS	Hombre	1
SIMON RUIZ, INMACULADA	Mujer	1
NORIA PENA, ANDREA	Mujer	1
TRONCOSO-AGUILERA, LORETO DEL PILAR	Mujer	1
CORREA-SOTO, FRANCISCO JAVIER	Hombre	1
BLANCO, JUAN	Hombre	1
MUNOZ-FLORES, MARCELO ANDRES	Hombre	1
IGLESIAS-GUTIERREZ, EDUARDO	Hombre	4
GONZALEZ, VICTOR M.	Hombre	2
VICENTE LAFUENTE, JOSE	Hombre	1
GOMEZ-SANTOS, CECILIA	Mujer	1
PARDO, SANDRA	Mujer	1
MELLA-SOTO, JORGE SALOMON	Hombre	1
PENA-FARFAL, CARLOS GUSTAVO	Hombre	11
MOLINA-MARTINEZ, JUAN RAMON	Hombre	3
VICTOR PATRICIO, DIAZ-NARVAEZ	-	1
CEDIEL, GUSTAVO	Hombre	1
GABRIEL POBLETE, OCTAVIO	Hombre	1
CARVAJAL, FRANCISCA	Mujer	3
MARTINEZ-SAGREDO, PAULA ALEJANDRA	Mujer	2
ZAMORANO HUERTA, LEANDRO	Hombre	1
HERNANDEZ-GARCIA, MARCELA TERESA	Mujer	7
VASQUEZ-PASTENE, BELGICA-KATUSCHA	-	19
MARDONES-LATHAM, TOMAS	Hombre	1
REINOSO-BERNUZ, MARTA	Mujer	1
HERRERA-FAUNDEZ, RAUL SIMON	Hombre	1
CORDARO-CARDENAS, ENRIQUE GUILLERMO	Hombre	2
HERNANDEZ BONIVENTO, JOSE	Hombre	1
MATURANA MIRANDA, FRANCISCO	Hombre	1
LEAL, KARLA	Mujer	1
BUSTOS-FUENZALIDA, CARLOS JUAN	Hombre	5
BLANCO MOYA, JUAN PABLO	Hombre	1
MATOS, J.	-	1
SALAZAR-GONZALEZ, RICARDO ANDRES	Hombre	1
SOLAR, HORACIO	Hombre	1
MANUEL LERMA-CABRERA, JOSE	Hombre	1
CARVAJAL, FRANCISCA	Mujer	1
GARCIA-SANDOVAL, ALAN AMERICO	Hombre	1
GRANDON FUENTES, MONICA	Mujer	1
LAGOS DEL CANTO, LORETO	Mujer	1
ARAVENA TURRA, RAUL	Hombre	1
QUARESMA, MARIA LUISA	Mujer	24
GARCIA-ORTIZ, LUIS	Hombre	1
PLAZA-RODRIGUEZ, MARIA VICTORIA	Mujer	4
FUENTES, LUIS J.	Hombre	1
CONTIPELLI, E. P.	-	1
MONTERO-PEREZ, RODRIGO ALONSO	Hombre	3
ROMERO-MEZA, RAFAEL	Hombre	2
PEREZ, MARIA JOSE	Mujer	15
ANTONIO JIMENEZ-CASTILLO, MANUEL	Hombre	1
NUNEZ, JOSE C.	Hombre	3
VARAS, RODRIGO	Hombre	9
MORENO-VILLOSLADA, IGNACIO	Hombre	4
FERNANDEZ GODOY, ELOINA	Hombre	4
CARCAMO MORA, FRANCISCO	Hombre	1
MEDINA HERRERA, BERNICE	Mujer	1
MENESES SANDOVAL, ELIAS	Hombre	1
TORRES-GARCIA, JAIRO ALONSO	Hombre	5
ANTONIO VALDES-BADILLA, PABLO	Hombre	1
YICEL VERGARA-CORONADO, NATALY	Mujer	1
SUAZO-POBLETE, DANIELA	Mujer	1
CANTIN-LOPEZ, MARIO	Hombre	71
CARMONA-LOPEZ, MARA INES	Mujer	1
MEZA, S.	-	1
SALAZAR-ARAVENA, LORENA	Mujer	3
MOYA-LEON, MARIA ALEJANDRA	Mujer	1
GOMEZ-CAMPOS, ROSSANA	Mujer	1
CABEZAS CORCIONE, ANDRES	Hombre	1
FERNANDEZ MIGUEZ, SHEILA	Mujer	1
GOMEZ URRUTIA, VERONICA EDITH	Mujer	29
VERGARA, FELIPE A.	Hombre	3
JAVITT, DANIEL C.	Hombre	1
MOENNE, ALEJANDRA	Mujer	1
BURGOS-GALLEGOS, HECTOR	Hombre	4
AGURTO-COLIMA, RENATO GABRIEL	Hombre	1
