Autor	Género	Total de Artículos
MONTENEGRO, ISNEL MARTINEZ	-	3
YUING-ALFARO, TUILLANG	-	2
AREVALO KARL, CAROLINA	-	1
GAONA, JORGE	Hombre	1
BERENGUER, PALOMA	-	1
POBLETE ALDAY, PATRICIA	Mujer	5
SOLARI, G. PABLO	-	1
SANCHEZ, G. MARIA CECILIA	-	1
VICENCIO, TAMARA	-	1
ROJAS, CRISTOBAL DURAN	Hombre	2
GÓMEZ MAURY, OSCAR DAVID	-	1
SCHRÖDER NAVARRO, EMA	-	1
ACEVEDO, NICOLÁS SÁNCHEZ	Hombre	1
DUHART, S. DANIEL	-	1
CORNEJO PUSCHNER, SASCHA MIGUEL	-	1
LÓPEZ, FELIPE A.	-	1
ARELLANO-ESCUDERO, NELSON	-	1
VILLAGRÁN, KIMBERLY SEGUEL	-	1
GONZÁLEZ, LEONARDO MELLADO	-	1
MUÑOZ, PATRICIO MOYA	Hombre	1
BRINCK, GUILLERMO	-	1
