Autor	Género	Total de Artículos
BATLLE LATHROP, ANTONIO JOSE	Hombre	1
CELEDON FORSTER, ALEJANDRA	Mujer	1
MESSINA, PABLO	Hombre	7
CARRASCO, DIEGO	Hombre	26
FRANCISCO, I. SAN	-	1
MENDEZ, G.	-	1
BENEDETTI, FRANCO	Hombre	6
FERNANDEZ-IZQUIERDO, LETMAM	-	2
AYDIN, UMUT	Hombre	16
MARTINEZ-DIAZ, PABLO ALBERTO	Hombre	5
GARCIA, GONZALO	Hombre	2
MUNOZ-CORDOVEZ, RODRIGO	Hombre	4
DE LA MAZA, LUCAS	Hombre	1
CARRASCO, SERGIO A.	Hombre	9
PEREZ, GERMAN	Hombre	9
CATALAN, HENRY	Hombre	1
GONZALEZ-RODRIGUEZ, LUIS EDUARDO	Hombre	5
REVELO, S.	-	4
AZOCAR BIZAMA, C.	-	4
PAZ, ADOLFO A.	Hombre	1
SOZA, ANDREA	Mujer	47
GAMA, R. GONCALVES	-	1
PEREZ-ALVAREZ, RONALD	Hombre	13
DIAZ, S.	Hombre	2
DONOSO, GUILLERMO	Hombre	37
PEREZ, JAVIERA	Mujer	1
VERGARA, ALEJANDRO	Hombre	1
RAMIREZ REYES, FERNANDA	Mujer	1
SONG, Y.	-	1
PERALTA, T.	-	1
ZULOAGA, R.	-	1
DEL BARRIO, P.	-	1
LE ROY, C.	-	1
LEIVA, C.	Hombre	2
BORZUTZKY-SCHACHTER, ARTURO	Hombre	129
KAHN, D.	-	2
MONTOYA, JAVIER	Hombre	4
VELOSO, EUGENIO E.	Hombre	15
ELIZALDE, DANIEL	Hombre	1
GODOY, BENIGNO E.	Hombre	2
SANCHEZ-ALFARO, PABLO A.	Hombre	1
MIZGIER, MARIA L.	Mujer	9
LAMBERT, FABRICE	Hombre	42
FELDMAN, JOSEPH P.	Hombre	5
YANEZ-CARRIZO, GONZALO ALEJANDRO	Hombre	45
YAVAR, RAMON	Hombre	2
BACIGALUPE, GONZALO	Hombre	1
VIDAL, ALEJANDRA	Mujer	11
MEDEIROS, SEBASTIAN	Hombre	5
LANGER, ALVARO, I	Hombre	13
VICTORIA RODRIGUEZ, MARIA	Mujer	2
PRIETO, FLORENCIA	Mujer	5
SILVA-SANZANA, CHRISTIAN	Hombre	1
PARRA-ROJAS, JUAN PABLO	Hombre	1
ROJAS, BARBARA	Mujer	1
RUBILAR, MIGUEL A.	Hombre	1
KNOX, PAUL	Hombre	1
SAEZ-AGUAYOA, SUSANA	Mujer	1
ARAYA, JUAN	Hombre	1
ZIMBERG, IONA ZALCMAN	Mujer	2
PEREZ, EDWIN	Hombre	3
CAMPUSANO, JORGE	Hombre	39
ARAYA, VALENTINA	Mujer	1
GURIDI, ROMAN	Hombre	3
TEJOS-SALGADO, NICOLAS ANDRES	Hombre	4
SANDOVAL, ASTOR	-	1
APOSTOLOVSKI, YORDANKA	-	1
RICOTE-MARTINEZ, NATALIA	Mujer	5
BUSTOS, EDSON	Hombre	1
MORENO-SWITT, ANDREA, I	Mujer	30
BRONFMAN-CACERES, FRANCISCA VERONICA	Mujer	30
CHADWICK, CRISTIAN	Hombre	1
ALFARO-AYLLON, FERNANDO DANIEL	Hombre	4
DEL CARMEN NARANJO-RAMIREZ, GLORIA	Mujer	1
VALDIVIA, ANDRES	Hombre	5
VERA, ARIESNY	-	2
GALLEGUILLOS-CAAMANO, MAURICIO HUMBERTO	Hombre	7
ASTABURUAGA, ROSARIO	Hombre	1
OLHABERRY, MARCIA	Mujer	54
ESCOBAR, MARTA	Mujer	5
MORALES-REYES, IRMA	Mujer	5
KRAUSE, MARIAN	Hombre	1
BORJA, LUIS	Hombre	1
MARTINEZ, JAVIER	Hombre	8
AKENTJEW, TAMARA L.	Mujer	5
