Autor	Género	Total de Artículos
REYES-LOBAO TELLO, PABLO RICARDO	Hombre	2
JARAMILLO, A. F.	Hombre	7
ALBARRAN, ADRIAN	Hombre	1
NORAMBUENA, HERALDO, V	-	20
BLU, CONSUELO	Mujer	1
ORTIZ, REINALDO	Hombre	13
VARGAS-MARTINEZ, FELIPE RICARDO	Hombre	5
GUZMAN, FELIPE	Hombre	1
CHANDIA, EUGENIO	Hombre	12
OCARES-RIQUELME, JOSE	Hombre	1
JEREZ, ALFREDO	Hombre	1
TURRA-DIAZ, OMAR	Hombre	1
DOUGLAS-GALLARDO, OSCAR A.	Hombre	8
LEIGH, NATHAN	Hombre	63
VALDES-HERNANDEZ, JESUS	Hombre	2
PEREZ-IBACACHE, RICARDO	Hombre	1
QUIROGA CASTILLO, CECILIA	Mujer	1
SEPULVEDA NAVARRO, KARIN	Mujer	2
GROSSER-VILLAR, GUNTER	Hombre	3
NAJLE, IGNACIA	Mujer	1
NAVARRETE, SERGIO A.	Hombre	13
REYES M., RODRIGO	Hombre	33
AGUILAR BOLADOS, HECTOR	Hombre	12
RETAMAL, RODRIGO	Hombre	1
BRUNA, CAROLA E.	Mujer	24
VALENZUELA, NICOLE A.	Mujer	3
MARQUEZ, CAROLINA G.	Mujer	12
FUSTER-FARFAN, XENIA	Mujer	8
MEYERS, P. M.	-	1
ARTAL, OSVALDO	Hombre	3
LEON VALDES, HERNAN	-	1
SWEET, KAREN	Mujer	4
FERRARA, SPAHO	-	1
AREVALO, FABIOLA	Mujer	6
MARISOL, RIVERO	-	1
MAUDIER, BELGICA	-	1
HERNANDEZ, PEDRO	Hombre	2
ARAVENA SOLIS, NATALIA	Mujer	1
VILLALOBOS, NICOLAS, I	Hombre	7
PINTO, R.	-	3
GOMEZ-ESPINA, ROBERTO	Hombre	1
BRAVO PEREZ, MARIA JESUS	Mujer	1
GONZALEZ-ESPINOZA, CAROLINA ANDREA	Mujer	8
ZAMBRANO ANDREI, CHACIN	-	1
VILLASECA SILVA, PATRICIA	Mujer	1
MULLER ORTIZ, HANS	Hombre	1
PEDREROS ROSALES, CRISTIAN	Hombre	2
GOMEZ, RENE	Hombre	28
OCHOA-ROSALES, CAROLINA	Mujer	15
BANEGAS-MEDINA, ANDY	Hombre	7
GOMEZ, AHARON	Hombre	6
CERDA, CLAUDIA	Mujer	1
ACOSTA-ALBA, JANNEL	Mujer	15
ROA, FRANCISCO	Hombre	14
GONZALEZ-CHAVARRIA, IVAN	Hombre	24
SHYJU, T. S.	-	2
