Autor	Género	Total de Artículos
TORO, SERGIO Y.	Hombre	4
BARRIENTOS, GUILLERMO	Hombre	6
ALMONACID, MARIA	Mujer	2
DOLZ, HUMBERTO J.	Hombre	4
VIDAL, ROBERTO	Hombre	1
GONZALEZ-BILLAULT, CHRISTIAN	Hombre	2
ROJAS, K.	Mujer	2
VAN GASTEL, JILLES	Hombre	2
FARIAS, DANIELA	Mujer	1
CARRASCO-SCHMIDT, RODRIGO ARNALDO	Hombre	4
BATALLA, R. J.	Hombre	41
JULLIAN, C.	Hombre	9
ROCHE, J. R.	-	1
PETERMANN-PICHINCURA, ALIA	Mujer	1
STOLZENBACH, FRANCISCA	Mujer	3
RAVANAL, MARIA-CRISTINA	Mujer	10
MUNOZ-ORTEGA, MARIELA ELIZABETH	Mujer	1
MACKENZIE, ROY	-	1
GONZALEZ-CATALDO, F.	Hombre	4
VIDAL-VILLA, MARIA ALEJANDRA	Mujer	9
CABRERA, MARCELA	Mujer	1
ILLESCA, ALEX	Hombre	2
ROSAS-ARELLANO, ABRAHAM	Hombre	4
BRENET, MARIANNE	Mujer	4
VERA-BACHMANN, DANIELA	Mujer	21
ALMONACID GONZALEZ, PAULA	Mujer	1
CODERCH GARCIA, MILLARAY	-	1
HAGEN HERNANDEZ, FRANCISCA	Mujer	1
PUSCHEL CARDENAS, FRANCISCA	Mujer	1
HERRERA, PATRICIO	Hombre	3
ARTEAGA SAN MARTIN, RICARDO	Hombre	1
LEIVA, FELIX P.	Hombre	2
GARCES, CRISTOBAL	Hombre	2
GONZALEZ-CANGAS, MAURO ESTEBAN	Hombre	66
VALDEZ, LOURDES	Mujer	9
VALLEJOS-CONTRERAS, GABRIEL	Hombre	1
SAAVEDRA-GALLO, GONZALO	Hombre	27
HIMES, CHRISTOPHER M.	Hombre	1
VERA, ALDO	Hombre	16
VARGAS RIVAS, MIRIAM MARIBEL	Mujer	1
OLIVARES AISING, DANIELA	Mujer	1
