Autor	Género	Total de Artículos
MUNOZ, FLAVIO	Hombre	3
RIQUELME-MELLA, ENRIQUE	Hombre	35
TORRES VILLANUEVA, MARIANO	Hombre	1
LLANCAVIL LLANCAVIL, DANIEL RODRIGO	Hombre	1
LAGOS GONZALEZ, LUIS FELIPE	Hombre	1
PERALTA, BILLY	Hombre	1
CARO, LUIS ALBERTO	Hombre	1
MANSILLA SEPULVEDA, JUAN	Hombre	1
BELTRAN VELIZ, JUAN	Hombre	1
SILVA-SILVA, CAMILO ALEXIS	Hombre	1
MAURICIO VEGA-DUARTE, FRANCISCO	Hombre	1
ANDRADE, ORLANDO	Hombre	2
CARLOS CORONADO, JUAN	Hombre	1
LATSAGUE, M.	Mujer	3
LETELIER, PABLO	Hombre	22
HENZI-MIRANDA, ROBERTO	Hombre	1
GOMEZ- AGUILAR, ALEJANDRO	Hombre	1
JARA, I. E.	-	1
MAS-HERNANDEZ, E.	Mujer	1
GLORIA MONTANARES-VARGAS, ELIZABETH	Mujer	1
RODRIGO LLANCAVIL-LLANCAVIL, DANIEL	Hombre	1
GOLA MUNOZ, RODRIGO	Hombre	1
MARDONES LAZCANO, ALFONSO	Hombre	1
AVILEZ RUIZ, JUAN PABLO	Hombre	1
NAHUELPAN SANCHEZ, KARLA	Mujer	1
SANDOVAL, VICENTE	Hombre	1
SERRA-OLIVARES, J.	-	1
MORALES, DIEGO	Hombre	7
GARRIDO-IRIONDO, IGNACIO ANDRES	Hombre	1
SALGADO-LEU, ITALO	Hombre	2
GUTIÉRREZ, ROSA MARÍA	Mujer	1
ESCOBAR, PATRICIA	Mujer	1
MARTINEZ BERRIOS, NELSON	Hombre	2
OBERG, CARLOS	Hombre	2
GENERAL, ELIZABETH N. DIAZ	Mujer	1
SERRA-OLIVARES, JAIME	Hombre	35
TAPIA-VILLANUEVA, CECILIA VERONICA	Mujer	1
MERINO-GERGICHEVICH, CRISTIAN	Hombre	1
VARGAS, GISELA	Mujer	1
MANSILLA-SEPULVEDA, JUAN GUILLERMO	Hombre	2
BINIMELIS ESPINOZA, HELDER	Hombre	9
POZO, KATERINE	-	5
CATALAN, CAROL	Mujer	1
