Autor	Género	Total de Artículos
OJEDA, PABLO	Hombre	1
ROJAS-MORALEDA, RODRIGO	Hombre	2
GUSTAVINO, G.	Hombre	1
TOSSO, JOSHUA	Hombre	1
FILIPPI, A.	-	1
ANDERSON, DAVID	Hombre	1
SEQUEIDA, A.	Hombre	1
CARVAJAL, M.	Mujer	14
ARCE, LUIS	Hombre	1
DOBOS, D.	-	1
FIGUEROA-ZUNIGA, MARCOS ANTONIO	Hombre	1
ALBORNOZ-SANHUEZA, VICTOR MANUEL	Hombre	30
GONZALEZ, MARCELA PAZ	Mujer	9
GAJARDO, GABRIEL	Hombre	2
ARAYA-LOZANO, RODRIGO	Hombre	1
SKOKOV, VLADIMIR	Hombre	1
LABBE-ZEPEDA, FERNANDO	Hombre	31
ACOSTA, ALISON	Mujer	1
GARCIA, JESUS	Hombre	9
COUSO, GREGORY BERTHET	Hombre	1
OLGUIN, YUSSER	-	11
JOHNS, E.	Hombre	8
MARTINEZ, S.	Hombre	1
KOURO, SAMIR	Hombre	204
SOUSSI, J. P.	-	1
LOPEZ-PORFIRI, PABLO	Hombre	3
VILLABLANCA-AHUES, RAFAEL	Hombre	2
LOPEZ LOPEZ, JORGE ANDRES	Hombre	434
ARAYA, V. A.	-	3
MUNOZ, A. D.	Hombre	2
GUMPERT, C.	-	1
SANGUINETTI-TACHIBANA, MARITZA ELEONORA	Mujer	1
BUSTOS-FLORES, JAVIERA ANDREA	Mujer	1
OLAVARRIA, SEBASTIAN H.	Hombre	1
ACOSTA ESPEJO, LUIS G.	Hombre	1
IRIARTE, GABRIELA	Mujer	1
ORELLANA, ROBERTO	Hombre	4
ANNOVI, A.	-	1
RILES, K.	Hombre	93
CORTES-DURAN, PABLO	Hombre	1
BARRERA, VALENTINA	Mujer	1
VALENZUELA, LIONEL	Hombre	1
GONZALEZ-INOSTROZA, ALEJANDRO ROBERTO	Hombre	1
ACUNA, PABLO	Hombre	1
CARRASCO-ALTAMIRANO, HECTOR	Hombre	13
CUBILLOS-SANTANDER, LUIS ANTONIO	Hombre	1
CARRENO-GODOY, NICOLAS	Hombre	14
ARAUS-SARMIENTO, KARINA ALEJANDRA	Mujer	4
KOPELIOVICH, VLADIMIR B.	Hombre	117
CASTILLO, CARLOS	Hombre	1
UNDABARRENA-CANUSSO, AGUSTINA NATALIA	Mujer	17
COLLABORATION, A. T. L. A. S.	-	1
ARISTIZABAL SIERRA, D.	-	21
COLASURDO, L.	-	2
PROKOSHINB, E.	-	1
ASTORGA, V.	-	1
HERRERA, DIEGO	Hombre	1
FINCHEIRA-ROBLES, PAOLA	Mujer	1
MERCEDES MARTINEZ-SALGADO, MARIA	Mujer	1
GRUBESSICH, TOMAS	Hombre	18
SOTO-CONTRERAS, SEBASTIAN	Hombre	1
MONTOYA, CRISTHIAN	-	4
RUIZ, H. M.	-	8
CARRASCO-POZO, CATALINA	Mujer	4
CASTRO, GUILLERMO	Hombre	1
NURUZZAMAN	-	1
ARDILA REY, JORGE	Hombre	1
ROJAS-MORALES, NICOLAS	Hombre	20
CALDERON, F.	Hombre	1
BARCKHAHN, SVEN	Hombre	1
SALAS, IGNACIO A.	Hombre	1
ROJAS-GUERRERO, RENE SEGUNDO	Hombre	8
MENDIZABAL-COFRE, SEBASTIAN	Hombre	4
DELANO-REYES, PAUL HINCKLEY	Hombre	19
SCHNOOR, U.	-	1
GONZALEZ, RODRIGO A.	-	1
RANKIN, RICHARD	Hombre	4
CHACANA, FELIPE	Hombre	2
ROSAS-OLIVOS, ERIKA	Mujer	7
MUNOZ, GONZALO	Hombre	2
ARBELAEZ, C.	Mujer	15
TRONCOSO-GARAY, CRISTIAN ENRIQUE	Hombre	1
NUNEZ-RAMIREZ, CESAR DANIEL	Hombre	6
DA MOTTA, H.	-	1
NURUZZAMAN	-	1
HERNANDEZ, N.	-	2
JIMENEZ BUSTOS, RAUL ALBERTO	Hombre	1
MORA-POBLETE, FREDDY	Hombre	1
GALVEZ-RAMIREZ, NICOLAS SEBASTIAN	Hombre	1
MENDEZ PEREZ, RODRIGO	Hombre	1
FUENTES-CASTRO, CARLOS DANIEL	Hombre	4
BERNET, STEFFEN	Hombre	1
CARO, ROBERTO	Hombre	1
SILVA-SARAVIA, HORACIO	Hombre	1
ALARCON, SEBASTIAN	Hombre	22
RIPOLL, NICOLAS	Hombre	13
PAREDES, EMILIO	Hombre	1
HERNANDEZ-PENAFIEL, ESTEBAN IGNACIO	Hombre	1
PANIRE, I.	Mujer	6
CERDA-VILLABLANCA, MAURICIO DAVID	Hombre	1
LARA VALENZUELA, CRISTIAN	Hombre	1
CERDA SUAREZ, LUIS MANUEL	Hombre	1
AGUILERA-ECHEVERRIA, RICARDO PATRICIO	Hombre	1
URRUTIA, GABRIEL	Hombre	4
CVETIC, GORAZD	Hombre	70
MONCADA-REYES, JOSE LUIS	Hombre	1
LOPEZ-CAMPOS, MONICA ALEJANDRA	Mujer	24
MANCILLA, RODRIGO A.	Hombre	1
LUGO, RICARDO	Hombre	1
MORENO, CARLOS	Hombre	1
DOMINGUEZ, GABRIELA	Mujer	2
CALQUIN, JUAN M.	Hombre	1
OLAVARRIA, JONATHAN M.	Hombre	1
