Autor	Género	Total de Artículos
VILLAMIZAR LAMUS, FERNANDO	Hombre	1
PIERESSA, NICOLAS	Hombre	1
ASTORGA, PAULA	Mujer	1
GONZALEZ-MUNOZ, ADRIAN	Hombre	4
RODRIGUEZ-TORRES, ALBERTO ALEJANDRO	Hombre	1
KERNITSKY, JEREMY R.	Hombre	1
URREJOLA, MADELEIN	Mujer	5
ABARZUA-ILLANES, PHAMMELA NOEMI	-	2
TORNERO, BERNARDITA	Mujer	2
PINTO GARAY, JAVIER	Hombre	1
RAMIREZ, IVAN IGNACIO	Hombre	1
CAMPODONICO, JUAN	Hombre	1
HEREDIA, CAROLINA	Mujer	1
MONTT, JUAN E.	Hombre	3
ORMENO, ANDREA P.	Mujer	3
DEL REAL, ALBERTO J.	Hombre	2
NARANJO, CLAUDIA A.	Mujer	2
IRIBARRA SOBARZO, EDUARDO	Hombre	1
LAGOS VILLARREAL, OSVALDO	Hombre	1
GUTIERREZ-REYES, MARIO FELIPE	Hombre	24
DIAZ-ALZAMORA, FERNANDO RAUL	Hombre	1
ORTIGOSA, PABLO	Hombre	1
GONZALVO-CIRAC, MARGA	Mujer	1
TARUD, CLAUDIA	Mujer	1
CAVADA CHACON, GABRIEL C. H.	Hombre	36
DJOUAD, FARIDA	Mujer	1
VON BISCHHOFFSHAUSEN, SOFIA	Mujer	2
ESPINOZA-VILLEGAS, FRANCISCO GABRIEL	Hombre	1
INFANTE, C.	Hombre	1
CASTRO ARCOS, JAVIER	Hombre	1
NICOLAS, BESSER P.	-	1
PABLO, AGUIRRE A.	-	1
VICENTE, SEPULVEDA Z.	-	1
PAVLOVIC, A.	-	1
DEL RIO, J. P.	-	1
QUEZADA, B.	-	1
BRENES, CARMEN SOFIA	Mujer	10
PINTO, NELSON	Hombre	28
FERNANDEZ-UGARTE, PATRICIO ANDRES	Hombre	1
RAMOS RODRIGUEZ, FROILN	-	1
CANCINO-RAMIREZ, JAVIERA	Mujer	1
LAMA LEGRAND, AGUSTIN	Hombre	1
LUIS ROSAS-ACEVEDO, JOSE	Hombre	7
TAPIA-ZARRICUETA, RICARDO ALFREDO	Hombre	3
OBANDO, GERMAN	Hombre	1
MEZA, DANIEL	Hombre	1
LEITER HERRAN, FRANCISCA	Mujer	2
CULLEN ARAVENA, ROBERTO	Hombre	1
QUINONES, CAMILA	Mujer	1
GUBELIN, WALTER	Hombre	1
PALMA, ESTEFANIA	Mujer	1
EUGENIA PEDEMONTE, MARIA	Mujer	1
ROSALES-SALAS, JORGE	Hombre	2
ARAYA-ALVAREZ, RAQUEL	Mujer	5
SEPULVEDA, MAKARENA	-	1
FUENZALIDA, PATRICIA	Mujer	3
ALVAREZ-MONTOYA, SERGIO CRISTIAN	Hombre	1
DEL VILLAR, PALOMA JOSEFINA	Mujer	1
CEA-ECHENIQUE, SEBASTIAN	Hombre	4
TORRES-TORRITI, MIGUEL	Hombre	1
ARANEDA, OSCAR F.	Hombre	1
