Autor	Género	Total de Artículos
JOCELYN VENEGAS-MEZA, ANGELA	Mujer	1
MARIA GALDAMES-PAREDES, ANA	-	1
CUEVAS CAMPOS, BASTIAN IGNACIO	Hombre	1
SOTO, ISMAEL	Hombre	1
GUTIAERREZ, SEBASTIAN	Hombre	1
HERNANDEZ-OJEDA, FRANCISCO	Hombre	1
GOYCOLEA M, RODRIGO	Hombre	1
FUENZALIDA BASCUÑÁN, SERGIO	Hombre	5
BOLVARAN, FRANCISCO MENA	Hombre	1
MOREIRA, ITHAN	-	2
SANTANDER, PRISCILLA	Mujer	1
TEILLIER, SEBASTIÁN	Hombre	1
ROSAS, CARLOS	Hombre	1
FUENTES, F.	-	1
ROJAS P, LUIS A.	Hombre	2
WHITMAN, CHRISTOPHER J.	Hombre	1
VALENZUELA, JOSÉ MIGUEL MUÑOZ	Hombre	1
DONOSO, ALLYSON	Mujer	1
ORTEGA, KATHERIN	-	1
JORQUERA, MARÍA TERESA JULIA	Mujer	1
MUÑOZ-RUBILAR, C. AMPARO	-	1
LAZO, CAMILO	Hombre	1
HIDALGO, CAMILA	Mujer	1
JAIME, DAFNE	Mujer	1
PEÑA, CAMILO	Hombre	1
VERGARA-PERUCICH, JOSÉ FRANCISCO	Hombre	1
ESPEJO LEUPIN, ROBERTO MAURICIO	Hombre	2
CÉSPED PARDO, VIVIANA ANDREA	Mujer	1
BELTRÁN LEAL, CHRISTIAN	Hombre	1
MIROSEVIC VERDUGO, CAMILO	Hombre	1
TRONCOSO IRIBARREN, PAULINE	Mujer	1
ALFRED STIPPEL, JORG	Hombre	2
CAROLINA MEDINA, PAULA	Mujer	1
LEIVA, RICARDO	Hombre	1
TRAVERSO, DIEGO BARRIA	Hombre	1
ARAYA, JAIME ARANDA	Hombre	1
RÍOS, VLADIMIR LÓPEZ	Hombre	1
STIPPEL, JÖRG ALFRED	Hombre	4
TORRALBO, HERMINIA GONZÁLVEZ	Mujer	1
NÚÑEZ, NICOLÁS GÓMEZ	Hombre	2
BUSTAMANTE, KARLA	Mujer	1
BUSTAMANTE, VANESSA	Mujer	3
BRIZUELA VALENZUELA, DANIELA	Mujer	1
DELOOZ BROCHET, BENOIT	-	1
ARANCIBIA MORALES, DIEGO	Hombre	1
CORTES TELLO, FERNANDO	Hombre	1
COVARRUBIAS, CARMEN GLORIA	Mujer	1
ESPEJO LEUPIN, ROBERTO	Hombre	2
ROMO LÓPEZ, VERÓNICA	Mujer	1
CÁRDENAS, KARIN	Mujer	1
MARQUEZ, P.	Mujer	4
CARRASCO-VELIZ, NICOLAS	Hombre	3
FINOL ROMERO, LORAYNE	-	6
CISTERNAS COLLAO, NICOL	Mujer	1
SANCHEZ, CHRISTIAN	Hombre	1
ZUNIGA, PATRICIA	Mujer	1
TAPIA, LUIS ORO	Hombre	1
VERGARA, XIMENA ANDREA	Mujer	1
FERNÁNDEZ DARRAZ, ENRIQUE	Hombre	1
AHUMADA I., ALDO	Hombre	2
FUENTES, F.	Hombre	1
PALAVECINO, ANNEGRETT	-	2
RAMIREZ-CASAS DEL VALLE, LORENA	Mujer	2
SALINAS QUINTANA, PEDRO	Hombre	1
IMILAN, WALTER	Hombre	1
RAVANAL MORENO, EDUARDO	Hombre	6
GARCIA-HUIDOBRO, M. ROBERTO	Hombre	3
CISTERNA, ADOLFO	Hombre	16
PIZZI, MARCELA	Mujer	1
ARNOLD, MARCELO	Hombre	1
HODGSON, NANCY	Mujer	1
KOSE, SATOSHI	Hombre	1
MEDINA, PAULA	Mujer	1
CARRENO GONZALEZ, JAVIERA	Mujer	1
WITKER, IVAN	Hombre	2
ARAVENA OTAROLA, RODRIGO ANDRES	Hombre	1
GONZALEZ BERRIOS, MARIO EDGARDO	Hombre	1
DITTUS BENAVENTE, RUBEN IGNACIO	Hombre	1
ROMO LOPEZ, ELIANA VERONICA	Mujer	2
CALDERON BRAVO, HECTOR	Hombre	1
VERA CESPEDES, NATALIA	Mujer	1
PEREZ, CAMILA	Mujer	1
GUERRERO, JUAN PABLO	Hombre	1
GALDAMES PAREDES, ANA MARÍA	Mujer	3
GONZÁLEZ JERIA, CECILIA	Mujer	1
MORAGA REYES, JORGE	Hombre	1
OÑATE VERA, EMILIO	Hombre	1
KIM, SOONBAE	-	1
CHOI, JINOK	Mujer	1
FUENTES V, CRISTIÁN	-	2
LÓPEZ DIETZ, ANA	-	1
RABANALES LOYOLA, FELIPE	Hombre	1
SZCZARANSKI VARGAS, FEDERICO LEÓN	Hombre	4
VALDEBENITO, ANA	-	1
OYARZÚN S, MÓNICA	Mujer	1
BARRALES-DIAZ, CLAUDIO RODOLFO	Hombre	4
MANZANO-CHAVEZ, LILIANA	Mujer	1
PENA RAMIREZ, CAMILO	Hombre	1
OLMI REYES, HERNAN	-	1
GUTIERREZ LILLO, SEBASTIAN	Hombre	1
VALENZUELA, DANIELA BRIZUELA	Mujer	1
ESPEJO, ROBERTO	Hombre	1
ROMO, VERÓNICA	Mujer	1
TORRALBO, HERMINIA GONZÁLVEZ	Mujer	1
MARTÍNEZ, MARÍA SOLEDAD	Mujer	2
GUTIÉRREZ LILLO, SEBASTIÁN	Hombre	1
PALAVECINO, CHRISTIAN ERICK	Hombre	1
MAGRO, ROSARIO	Hombre	1
CORNEJO-ELGUETA, JORGE	Hombre	1
LUCERO, CIBELLE	-	2
MERINO, JAQUELINE	Mujer	1
GAJARDO, JEAN	Hombre	1
REYES, MARGARITA	Mujer	1
SANCHEZ BRKIC, DANIEL	Hombre	1
PAREDES, RICARDO	Hombre	1
ORTIZ FIGUEROA, TOMAS	Hombre	1
CORTÉS, MARGARITA	Mujer	1
CUADRA-MALINARICH, GONZALO	Hombre	1
SANCHEZ, ELIZABETH	Mujer	1
MARGARIT, DAISY	Mujer	1
GOMEZ CONTRERAS, MATIAS	Hombre	2
FIGUEROA, JAVIER A.	Hombre	1
SALDAS, MARA GABRIELA	Mujer	1
LOPEZ, ANA	Mujer	3
