organization,scholar_id,affiliation,email_domain,citedby,interests
1.2216913016116922e+19,lGm9K6sAAAAJ,UDP / AUH,@mail.udp.cl,54.0,"Chile, feminismo, constitución"
1.2216913016116922e+19,rCXvSCkAAAAJ,Universidad Diego Portales - Universidad Alberto Hurtado,@mail.udp.cl,55.0,"Educación superior, aseguramiento de la calidad, economía política"
1.2216913016116922e+19,Sj0PxXsAAAAJ,Universidad Diego Portales,@udp.cl,46.0,"Media, Communications, social movements, cultural studies"
1.2216913016116922e+19,Uv50hp4AAAAJ,"Académica Facultad de Comunicación y Letras, Universidad Diego Portales",@udp.cl,60.0,"Comunicación, sociología, políticas públicas, género e historia de la tecnología"
1.2216913016116922e+19,AKtuuW8AAAAJ,"Cientista Política UCEN, y Magíster en Métodos para la Investigación Social, UDP",@mail.udp.cl,46.0,"juventud, movimiento estudiantil, movimientos sociales, militancia, organizaciones políticas"
1.2216913016116922e+19,cLqB67AAAAAJ,"Psychology/Centro de Estudios en Neurociencia Humana y Neuropsicología, Universidad Diego Portales",@mail.udp.cl,46.0,"Social Interaction, 4E Cognition"
1.2216913016116922e+19,IqqlfcUAAAAJ,Universidad Diego Portales,@mail.udp.cl,46.0,"Architecture, Heritage, Conservation, Urban Planning, Cultural Landscapes"
1.2216913016116922e+19,36GsmVsAAAAJ,"Centro de Investigación Biomédica,  Facultad de Medicina, Universidad Diego Portales",@udp.cl,43.0,
1.2216913016116922e+19,Dk_phhwAAAAJ,Universidad Diego Portales,@mail.udp.cl,40.0,"Early childhood education, childhood studies, abya yala, anticolonial"
1.2216913016116922e+19,i2VjyG8AAAAJ,Universidad Diego Portales,@mail.udp.cl,44.0,"Sociología Política, Teoría Social, Filosofía Política, Neoliberalismo"
1.2216913016116922e+19,1RhmT8AAAAAJ,Universidad Diego Portales,@mail.udp.cl,37.0,"Historia Urbana, Historia Social, Historia del Paisaje y el Territorio"
1.2216913016116922e+19,muD_JLMAAAAJ,Universidad Diego Portales,@mail.udp.cl,35.0,philosophie
1.2216913016116922e+19,sdMzzWgAAAAJ,Universidad Diego Portales,@mail.udp.cl,42.0,"Psicología del trabajo, formas de gestión flexible, subjetividad y trabajo"
